"","x","y","xend","yend","col","lwd","lty","Cluster"
"8394",2096.5,0.0221801662909097,2096.5,0.0143333246402382,"#66A61E",0.7,"solid","LinearUp-5"
"8395",2096.5,0.0143333246402382,2096,0.0143333246402382,"#66A61E",0.7,"solid","LinearUp-5"
"8396",2096,0.0143333246402382,2096,0,"#66A61E",0.7,"solid","LinearUp-5"
"8397",2096.5,0.0143333246402382,2097,0.0143333246402382,"#66A61E",0.7,"solid","LinearUp-5"
"8398",2097,0.0143333246402382,2097,0,"#66A61E",0.7,"solid","LinearUp-5"
"8399",2097.125,0.0358513756830959,2098.5,0.0358513756830959,"#66A61E",0.7,"solid","LinearUp-5"
"8400",2098.5,0.0358513756830959,2098.5,0.0264399957636574,"#66A61E",0.7,"solid","LinearUp-5"
"8401",2098.5,0.0264399957636574,2098,0.0264399957636574,"#66A61E",0.7,"solid","LinearUp-5"
"8402",2098,0.0264399957636574,2098,0,"#66A61E",0.7,"solid","LinearUp-5"
"8403",2098.5,0.0264399957636574,2099,0.0264399957636574,"#66A61E",0.7,"solid","LinearUp-5"
"8404",2099,0.0264399957636574,2099,0,"#66A61E",0.7,"solid","LinearUp-5"
"8405",2098.21875,0.111084216072862,2100.875,0.111084216072862,"#66A61E",0.7,"solid","LinearUp-5"
"8406",2100.875,0.111084216072862,2100.875,0.0645039958533261,"#66A61E",0.7,"solid","LinearUp-5"
"8407",2100.875,0.0645039958533261,2100,0.0645039958533261,"#66A61E",0.7,"solid","LinearUp-5"
"8408",2100,0.0645039958533261,2100,0,"#66A61E",0.7,"solid","LinearUp-5"
"8409",2100.875,0.0645039958533261,2101.75,0.0645039958533261,"#66A61E",0.7,"solid","LinearUp-5"
"8410",2101.75,0.0645039958533261,2101.75,0.0373288386548197,"#66A61E",0.7,"solid","LinearUp-5"
"8411",2101.75,0.0373288386548197,2101,0.0373288386548197,"#66A61E",0.7,"solid","LinearUp-5"
